hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
בְּיָדֽוֹ׃,H3027,bə·yā·ḏōw.,by His hand,Prep‑b | N‑fsc | 3ms,H3027,Job,12,1982
שְׁאַל־,H7592,šə·’al-,ask,V‑Qal‑Imp‑ms,H7592,Job,12,1983
נָ֣א,H4994,nā,now,Interjection,H4994,Job,12,1984
בְהֵמ֣וֹת,H929,ḇə·hê·mō·wṯ,the beasts,N‑fp,H929,Job,12,1985
וְתֹרֶ֑ךָּ,H3384,wə·ṯō·re·kā;,and they will teach you,Conj‑w | V‑Hifil‑ConjImperf‑3fs | 2mse,H3384,Job,12,1986
וְע֥וֹף,H5775,wə·‘ō·wp̄,and the birds,Conj‑w | N‑msc,H5775,Job,12,1987
הַ֝שָּׁמַ֗יִם,H8064,"haš·šā·ma·yim,",of the air,Art | N‑mp,H8064,Job,12,1988
וְיַגֶּד־,H5046,wə·yag·geḏ-,and they will tell,Conj‑w | V‑Hifil‑ConjImperf.Jus‑3ms,H5046,Job,12,1989
שִׂ֣יחַ,H7878,śî·aḥ,speak,V‑Qal‑Imp‑ms,H7878,Job,12,1990
לָאָ֣רֶץ,H776,lā·’ā·reṣ,to the earth,"Prep‑l, Art | N‑fs",H776,Job,12,1991
וְתֹרֶ֑ךָּ,H3384,wə·ṯō·re·kā;,and it will teach you,Conj‑w | V‑Hifil‑ConjImperf‑3fs | 2mse,H3384,Job,12,1992
וִֽיסַפְּר֥וּ,H5608,wî·sap·pə·rū,and will explain,Conj‑w | V‑Piel‑ConjImperf‑3mp,H5608,Job,12,1993
דְּגֵ֣י,H1709,də·ḡê,the fish,N‑mpc,H1709,Job,12,1994
הַיָּֽם׃,H3220,hay·yām.,of the sea,Art | N‑ms,H3220,Job,12,1995
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,12,1996
יָדַ֣ע,H3045,yā·ḏa‘,does know,V‑Qal‑Perf‑3ms,H3045,Job,12,1997
בְּכָל־,H3605,bə·ḵāl,among all,Prep‑b | N‑msc,H3605,Job,12,1998
אֵ֑לֶּה,H428,’êl·leh;,these,Pro‑cp,H428,Job,12,1999
כִּ֥י,H3588,kî,that,Conj,H3588,Job,12,2000
יַד־,H3027,yaḏ-,the hand of,N‑fsc,H3027,Job,12,2001
יְ֝הוָה,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Job,12,2002
עָ֣שְׂתָה,H6213,‘ā·śə·ṯāh,has done,V‑Qal‑Perf‑3fs,H6213,Job,12,2003
זֹּֽאת׃,H2063,zōṯ.,this,Pro‑fs,H2063,Job,12,2004
בְּ֭יָדוֹ,H3027,bə·yā·ḏōw,in hand [is],Prep‑b | N‑fsc | 3ms,H3027,Job,12,2005
נֶ֣פֶשׁ,H5315,ne·p̄eš,the life,N‑fsc,H5315,Job,12,2006
כָּל־,H3605,kāl-,of every,N‑msc,H3605,Job,12,2007
חָ֑י,H2416,ḥāy;,living thing,Adj‑ms,H2416,Job,12,2008
וְ֝ר֗וּחַ,H7307,"wə·rū·aḥ,",and the breath,Conj‑w | N‑csc,H7307,Job,12,2009
כָּל־,H3605,kāl-,of all,N‑msc,H3605,Job,12,2010
בְּשַׂר־,H1320,bə·śar-,mankind,N‑msc,H1320,Job,12,2011
אִֽישׁ׃,H376,’îš.,mankind,N‑ms,H376,Job,12,2012
אֹ֭זֶן,H241,’ō·zen,the ear,N‑fs,H241,Job,12,2013
מִלִּ֣ין,H4405,mil·lîn,words,N‑fp,H4405,Job,12,2014
תִּבְחָ֑ן,H974,tiḇ·ḥān;,test,V‑Qal‑Imperf‑3fs,H974,Job,12,2015
וְ֝חֵ֗ךְ,H2441,"wə·ḥêḵ,",and the mouth,Conj‑w | N‑ms,H2441,Job,12,2016
אֹ֣כֶל,H400,’ō·ḵel,food,N‑ms,H400,Job,12,2017
יִטְעַם־,H2938,yiṭ·‘am-,taste,V‑Qal‑Imperf‑3ms,H2938,Job,12,2018
חָכְמָ֑ה,H2451,ḥāḵ·māh,Wisdom [is],N‑fs,H2451,Job,12,2019
וְאֹ֖רֶךְ,H753,wə·’ō·reḵ,and with length,Conj‑w | N‑msc,H753,Job,12,2020
יָמִ֣ים,H3117,yā·mîm,of days,N‑mp,H3117,Job,12,2021
תְּבוּנָֽה׃,H8394,tə·ḇū·nāh.,understanding,N‑fs,H8394,Job,12,2022
חָכְמָ֣ה,H2451,ḥāḵ·māh,[are] wisdom,N‑fs,H2451,Job,12,2023
וּגְבוּרָ֑ה,H1369,ū·ḡə·ḇū·rāh;,and strength,Conj‑w | N‑fs,H1369,Job,12,2024
עֵצָ֥ה,H6098,‘ê·ṣāh,has counsel,N‑fs,H6098,Job,12,2025
וּתְבוּנָֽה׃,H8394,ū·ṯə·ḇū·nāh.,and understanding,Conj‑w | N‑fs,H8394,Job,12,2026
יַ֭הֲרוֹס,H2040,ya·hă·rō·ws,He breaks [a thing] down,V‑Qal‑Imperf‑3ms,H2040,Job,12,2027
וְלֹ֣א,H3808,wə·lō,and cannot,Conj‑w | Adv‑NegPrt,H3808,Job,12,2028
יִבָּנֶ֑ה,H1129,yib·bā·neh;,it be rebuilt,V‑Nifal‑Imperf‑3ms,H1129,Job,12,2029
יִסְגֹּ֥ר,H5462,yis·gōr,[If] He imprisons,V‑Qal‑Imperf‑3ms,H5462,Job,12,2030
עַל־,H5921,‘al-,on,Prep,H5921,Job,12,2031
אִ֝֗ישׁ,H376,"’îš,",a man,N‑ms,H376,Job,12,2032
וְלֹ֣א,H3808,wə·lō,and no,Conj‑w | Adv‑NegPrt,H3808,Job,12,2033
יִפָּתֵֽחַ׃,H6605,yip·pā·ṯê·aḥ.,there can be release,V‑Nifal‑Imperf‑3ms,H6605,Job,12,2034
יַעְצֹ֣ר,H6113,ya‘·ṣōr,He withholds,V‑Qal‑Imperf‑3ms,H6113,Job,12,2035
בַּמַּ֣יִם,H4325,bam·ma·yim,the waters,"Prep‑b, Art | N‑mp",H4325,Job,12,2036
וְיִבָ֑שׁוּ,H3001,wə·yi·ḇā·šū;,and they dry up,Conj‑w | V‑Qal‑ConjImperf‑3mp,H3001,Job,12,2037
וִֽ֝ישַׁלְּחֵ֗ם,H7971,"wî·šal·lə·ḥêm,",[If] He sends them out,Conj‑w | V‑Piel‑ConjImperf‑3ms | 3mp,H7971,Job,12,2038
וְיַ֖הַפְכוּ,H2015,wə·ya·hap̄·ḵū,and they overwhelm,Conj‑w | V‑Qal‑ConjImperf‑3mp,H2015,Job,12,2039
אָֽרֶץ׃,H776,’ā·reṣ.,the earth,N‑fs,H776,Job,12,2040
עֹ֣ז,H5797,‘ōz,strength,N‑ms,H5797,Job,12,2041
וְתֽוּשִׁיָּ֑ה‪‬,H8454,wə·ṯū·šî·yāh;,and prudence,Conj‑w | N‑fs,H8454,Job,12,2042
שֹׁגֵ֥ג,H7683,šō·ḡêḡ,the deceived,V‑Qal‑Prtcpl‑ms,H7683,Job,12,2043
וּמַשְׁגֶּֽה׃,H7686,ū·maš·geh.,and the deceiver,Conj‑w | V‑Hifil‑Prtcpl‑ms,H7686,Job,12,2044
יוֹעֲצִ֣ים,H3289,yō·w·‘ă·ṣîm,counselors,V‑Qal‑Prtcpl‑mp,H3289,Job,12,2045
שׁוֹלָ֑ל,H7758,šō·w·lāl;,plundered,Adj‑ms,H7758,Job,12,2046
וְֽשֹׁפְטִ֥ים,H8199,wə·šō·p̄ə·ṭîm,and the judges,Conj‑w | V‑Qal‑Prtcpl‑mp,H8199,Job,12,2047
יְהוֹלֵֽל׃,H1984,yə·hō·w·lêl.,makes fools of,V‑Piel‑Imperf‑3ms,H1984,Job,12,2048
מְלָכִ֣ים,H4428,mə·lā·ḵîm,of kings,N‑mp,H4428,Job,12,2049
פִּתֵּ֑חַ,H6605,pit·tê·aḥ;,He loosens,V‑Piel‑Perf‑3ms,H6605,Job,12,2050
וַיֶּאְסֹ֥ר,H631,way·ye’·sōr,and binds,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H631,Job,12,2051
אֵ֝ז֗וֹר,H232,"’ê·zō·wr,",with a belt,N‑ms,H232,Job,12,2052
בְּמָתְנֵיהֶֽם׃,H4975,bə·mā·ṯə·nê·hem.,their waist,Prep‑b | N‑mdc | 3mp,H4975,Job,12,2053
כֹּהֲנִ֣ים,H3548,kō·hă·nîm,princes,N‑mp,H3548,Job,12,2054
שׁוֹלָ֑ל,H7758,šō·w·lāl;,plundered,Adj‑ms,H7758,Job,12,2055
וְאֵֽתָנִ֣ים,H386,wə·’ê·ṯā·nîm,and the strength,Conj‑w | N‑ms,H386,Job,12,2056
יְסַלֵּֽף׃,H5557,yə·sal·lêp̄.,overthrows,V‑Piel‑Imperf‑3ms,H5557,Job,12,2057
שָׂ֭פָה,H8193,p̄āh,of speech,N‑fs,H8193,Job,12,2058
לְנֶאֱמָנִ֑ים,H539,lə·ne·’ĕ·mā·nîm;,the trusted ones,Prep‑l | V‑Nifal‑Prtcpl‑mp,H539,Job,12,2059
וְטַ֖עַם,H2940,wə·ṭa·‘am,and the discernment,Conj‑w | N‑msc,H2940,Job,12,2060
זְקֵנִ֣ים,H2205,zə·qê·nîm,of the elders,Adj‑mp,H2205,Job,12,2061
יִקָּֽח׃,H3947,yiq·qāḥ.,takes away,V‑Qal‑Imperf‑3ms,H3947,Job,12,2062
בּ֭וּז,H937,būz,contempt,N‑ms,H937,Job,12,2063
עַל־,H5921,‘al-,on,Prep,H5921,Job,12,2064
נְדִיבִ֑ים,H5081,nə·ḏî·ḇîm;,princes,Adj‑mp,H5081,Job,12,2065
וּמְזִ֖יחַ,H4206,ū·mə·zî·aḥ,and the,Conj‑w | N‑msc,H4206,Job,12,2066
אֲפִיקִ֣ים,H650,’ă·p̄î·qîm,mighty,N‑mp,H650,Job,12,2067
רִפָּֽה׃,H7503,rip·pāh.,disarms,V‑Piel‑Perf‑3ms,H7503,Job,12,2068
עֲ֭מֻקוֹת,H6013,‘ă·mu·qō·wṯ,deep things,Adj‑fp,H6013,Job,12,2069
מִנִּי־,H4480,min·nî-,out,Prep,H4480,Job,12,2070
חֹ֑שֶׁךְ,H2822,ḥō·šeḵ;,of darkness,N‑ms,H2822,Job,12,2071
וַיֹּצֵ֖א,H3318,way·yō·ṣê,and brings,Conj‑w | V‑Hifil‑ConsecImperf‑3ms,H3318,Job,12,2072
לָא֣וֹר,H216,lā·’ō·wr,to light,"Prep‑l, Art | N‑cs",H216,Job,12,2073
צַלְמָֽוֶת׃,H6757,ṣal·mā·weṯ.,the shadow of death,N‑ms,H6757,Job,12,2074
לַ֭גּוֹיִם,H1471,lag·gō·w·yim,nations,"Prep‑l, Art | N‑mp",H1471,Job,12,2075
וַֽיְאַבְּדֵ֑ם,H6,way·’ab·bə·ḏêm;,and destroys them,Conj‑w | V‑Piel‑ConsecImperf‑3ms | 3mp,H6,Job,12,2076
שֹׁטֵ֥חַ,H7849,šō·ṭê·aḥ,He enlarges,V‑Qal‑Prtcpl‑ms,H7849,Job,12,2077
לַ֝גּוֹיִ֗ם,H1471,"lag·gō·w·yim,",nations,"Prep‑l, Art | N‑mp",H1471,Job,12,2078
וַיַּנְחֵֽם׃,H5148,way·yan·ḥêm.,and guides them,Conj‑w | V‑Hifil‑ConsecImperf‑3ms | 3mp,H5148,Job,12,2079
לֵ֭ב,H3820,lêḇ,the understanding,N‑msc,H3820,Job,12,2080
רָאשֵׁ֣י,H7218,rā·šê,of the chiefs,N‑mpc,H7218,Job,12,2081
עַם־,H5971,‘am-,of the people,N‑msc,H5971,Job,12,2082
הָאָ֑רֶץ,H776,hā·’ā·reṣ;,of the earth,Art | N‑fs,H776,Job,12,2083
וַ֝יַּתְעֵ֗ם,H8582,"way·yaṯ·‘êm,",and makes them wander,Conj‑w | V‑Hifil‑ConsecImperf‑3ms | 3mp,H8582,Job,12,2084
בְּתֹ֣הוּ,H8414,bə·ṯō·hū,in a wilderness,Prep‑b | N‑ms,H8414,Job,12,2085
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,12,2086
דָֽרֶךְ׃,H1870,ḏā·reḵ.,pathless,N‑cs,H1870,Job,12,2087
חֹ֥שֶׁךְ,H2822,ḥō·šeḵ,in the dark,N‑ms,H2822,Job,12,2088
וְלֹא־,H3808,wə·lō-,and without,Conj‑w | Adv‑NegPrt,H3808,Job,12,2089
א֑וֹר,H216,’ō·wr;,light,N‑cs,H216,Job,12,2090
וַ֝יַּתְעֵ֗ם,H8582,"way·yaṯ·‘êm,",and He makes them stagger,Conj‑w | V‑Hifil‑ConsecImperf‑3ms | 3mp,H8582,Job,12,2091
כַּשִּׁכּֽוֹר׃,H7910,kaš·šik·kō·wr.,like a drunken [man],"Prep‑k, Art | Adj‑ms",H7910,Job,12,2092
כֹּ֭ל,H3605,kōl,all [this],N‑ms,H3605,Job,13,2093
רָאֲתָ֣ה,H7200,rā·’ă·ṯāh,has seen,V‑Qal‑Perf‑3fs,H7200,Job,13,2094
עֵינִ֑י,H5869,‘ê·nî;,my eye,N‑csc | 1cs,H5869,Job,13,2095
שָֽׁמְעָ֥ה,H8085,šā·mə·‘āh,has heard,V‑Qal‑Perf‑3fs,H8085,Job,13,2096
אָ֝זְנִ֗י,H241,"’ā·zə·nî,",My ear,N‑fsc | 1cs,H241,Job,13,2097
וַתָּ֥בֶן,H995,wat·tā·ḇen,and understood,Conj‑w | V‑Qal‑ConsecImperf‑3fs,H995,Job,13,2098
יָדַ֣עְתִּי,H3045,yā·ḏa‘·tî,know,V‑Qal‑Perf‑1cs,H3045,Job,13,2099
גַם־,H1571,ḡam-,also,Conj,H1571,Job,13,2100
אָ֑נִי,H589,’ā·nî;,I,Pro‑1cs,H589,Job,13,2101
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,13,2102
נֹפֵ֖ל,H5307,nō·p̄êl,inferior,V‑Qal‑Prtcpl‑ms,H5307,Job,13,2103
אָנֹכִ֣י,H595,’ā·nō·ḵî,I [am],Pro‑1cs,H595,Job,13,2104
מִכֶּֽם׃,H4480,mik·kem.,to you,Prep | 2mp,H4480,Job,13,2105
אֲ֭נִי,H589,’ă·nî,I,Pro‑1cs,H589,Job,13,2106
אֶל־,H413,’el-,to,Prep,H413,Job,13,2107
שַׁדַּ֣י,H7706,šad·day,the Almighty,N‑proper‑ms,H7706,Job,13,2108
אֲדַבֵּ֑ר,H1696,’ă·ḏab·bêr;,would speak,V‑Piel‑Imperf‑1cs,H1696,Job,13,2109
וְהוֹכֵ֖חַ,H3198,wə·hō·w·ḵê·aḥ,and to reason,Conj‑w | V‑Hifil‑InfAbs,H3198,Job,13,2110
אֶל־,H413,’el-,with,Prep,H413,Job,13,2111
אֵ֣ל,H410,’êl,God,N‑ms,H410,Job,13,2112
אֶחְפָּֽץ׃,H2654,’eḥ·pāṣ.,I desire,V‑Qal‑Imperf‑1cs,H2654,Job,13,2113
אַתֶּ֥ם,H859,’at·tem,you,Pro‑2mp,H859,Job,13,2114
טֹֽפְלֵי־,H2950,ṭō·p̄ə·lê-,forgers,V‑Qal‑Prtcpl‑mpc,H2950,Job,13,2115
שָׁ֑קֶר,H8267,šā·qer;,of lies,N‑ms,H8267,Job,13,2116
רֹפְאֵ֖י,H7495,rō·p̄ə·’ê,physicians,V‑Qal‑Prtcpl‑mpc,H7495,Job,13,2117
אֱלִ֣ל,H457,’ĕ·lil,worthless,Adj‑ms,H457,Job,13,2118
כֻּלְּכֶֽם׃,H3605,kul·lə·ḵem.,You [are] all,N‑msc | 2mp,H3605,Job,13,2119
יִ֭תֵּן,H5414,yit·tên,-,V‑Hifil‑InfAbs,H5414,Job,13,2120
הַחֲרֵ֣שׁ,H2790,ha·ḥă·rêš,you would be silent,V‑Hifil‑Imperf‑2mp | Pn,H2790,Job,13,2121
תַּחֲרִישׁ֑וּן,H2790,ta·ḥă·rî·šūn;,hold your peace,V | 3fp,H2790,Job,13,2122
וּתְהִ֖י,H1961,ū·ṯə·hî,and it would be,Conj‑w | V‑Qal‑ConjImperf.Jus‑3fs,H1961,Job,13,2123
לְחָכְמָֽה׃,H2451,lə·ḥā·ḵə·māh.,wisdom,Prep‑l | N‑fs,H2451,Job,13,2124
נָ֥א,H4994,nā,now,Interjection,H4994,Job,13,2125
תוֹכַחְתִּ֑י,H8433,ṯō·w·ḵaḥ·tî;,my reasoning,N‑fsc | 1cs,H8433,Job,13,2126
וְרִב֖וֹת,H7379,wə·ri·ḇō·wṯ,and the pleadings,Conj‑w | N‑mpc,H7379,Job,13,2127
שְׂפָתַ֣י,H8193,śə·p̄ā·ṯay,of my lips,N‑fdc | 1cs,H8193,Job,13,2128
הַקְשִֽׁיבוּ׃,H7181,haq·šî·ḇū.,heed,V‑Hifil‑Imp‑mp,H7181,Job,13,2129
תְּדַבְּר֣וּ,H1696,tə·ḏab·bə·rū,you speak,V‑Piel‑Imperf‑2mp,H1696,Job,13,2130
עַוְלָ֑ה,H5766,‘aw·lāh;,wickedly,N‑fs,H5766,Job,13,2131
תְּֽדַבְּר֥וּ,H1696,tə·ḏab·bə·rū,talk,V‑Piel‑Imperf‑2mp,H1696,Job,13,2132
רְמִיָּֽה׃,H7423,rə·mî·yāh.,deceitfully,N‑fs,H7423,Job,13,2133
תִּשָּׂא֑וּן,H5375,tiś·śā·’ūn;,you show partiality,V‑Qal‑Imperf‑2mp | Pn,H5375,Job,13,2134
אִם־,H518,’im-,lo,Conj,H518,Job,13,2135
לָאֵ֥ל,H410,lā·’êl,for God,Prep‑l | N‑ms,H410,Job,13,2136
תְּרִיבֽוּן׃,H7378,tə·rî·ḇūn.,will you contend,V‑Qal‑Imperf‑2mp | Pn,H7378,Job,13,2137
כִּֽי־,H3588,kî-,when,Conj,H3588,Job,13,2138
יַחְקֹ֣ר,H2713,yaḥ·qōr,He searches out,V‑Qal‑Imperf‑3ms,H2713,Job,13,2139
אֶתְכֶ֑ם,H853,’eṯ·ḵem;,you,DirObjM | 2mp,H853,Job,13,2140
אִם־,H518,’im-,Or,Conj,H518,Job,13,2141
כְּהָתֵ֥ל,H2048,kə·hā·ṯêl,as one mocks,Prep‑k | V‑Hifil‑Inf,H2048,Job,13,2142
בֶּ֝אֱנ֗וֹשׁ,H376,"be·’ĕ·nō·wōš,",a man,Prep‑b | N‑ms,H376,Job,13,2143
תְּהָתֵ֥לּוּ,H2048,tə·hā·ṯêl·lū,can you mock,V‑Hifil‑Imperf‑2mp,H2048,Job,13,2144
יוֹכִ֣יחַ,H3198,yō·w·ḵî·aḥ,He will rebuke,V‑Hifil‑Imperf‑3ms,H3198,Job,13,2145
אֶתְכֶ֑ם,H853,’eṯ·ḵem;,you,DirObjM | 2mp,H853,Job,13,2146
אִם־,H518,’im-,if,Conj,H518,Job,13,2147
בַּ֝סֵּ֗תֶר,H5643,"bas·sê·ṯer,",secretly,"Prep‑b, Art | N‑ms",H5643,Job,13,2148
פָּנִ֥ים,H6440,pā·nîm,persons,N‑mp,H6440,Job,13,2149
תִּשָּׂאֽוּן׃,H5375,tiś·śā·’ūn.,you show partiality,V‑Qal‑Imperf‑2mp | Pn,H5375,Job,13,2150
שְׂ֭אֵתוֹ,H7613,’ê·ṯōw,His excellence,N‑fsc | 3ms,H7613,Job,13,2151
תְּבַעֵ֣ת,H1204,tə·ḇa·‘êṯ,make afraid,V‑Piel‑Imperf‑3fs,H1204,Job,13,2152
אֶתְכֶ֑ם,H853,’eṯ·ḵem;,you,DirObjM | 2mp,H853,Job,13,2153
וּ֝פַחְדּ֗וֹ,H6343,"ū·p̄aḥ·dōw,",and the dread of Him,Conj‑w | N‑msc | 3ms,H6343,Job,13,2154
יִפֹּ֥ל,H5307,yip·pōl,fall,V‑Qal‑Imperf‑3ms,H5307,Job,13,2155
עֲלֵיכֶֽם׃,H5921,‘ă·lê·ḵem.,upon you,Prep | 2mp,H5921,Job,13,2156
מִשְׁלֵי־,H4911,miš·lê-,proverbs,N‑mpc,H4911,Job,13,2157
אֵ֑פֶר,H665,’ê·p̄er;,of ashes,N‑ms,H665,Job,13,2158
לְגַבֵּי־,H1354,lə·ḡab·bê-,defenses,Prep‑l | N‑mpc,H1354,Job,13,2159
חֹ֝֗מֶר,H2563,"ḥō·mer,",of clay,N‑ms,H2563,Job,13,2160
גַּבֵּיכֶֽם׃,H1354,gab·bê·ḵem.,Your defenses are,N‑mpc | 2mp,H1354,Job,13,2161
מִ֭מֶּנִּי,H4480,mim·men·nî,with me,Prep | 1cs,H4480,Job,13,2162
וַאֲדַבְּרָה־,H1696,wa·’ă·ḏab·bə·rāh-,and will speak,Conj‑w | V‑Piel‑ConjImperf.Cohort‑1cs,H1696,Job,13,2163
אָ֑נִי,H589,’ā·nî;,I,Pro‑1cs,H589,Job,13,2164
וְיַעֲבֹ֖ר,H5674,wə·ya·‘ă·ḇōr,and let come,Conj‑w | V‑Qal‑ConjImperf‑3ms,H5674,Job,13,2165
עָלַ֣י,H5921,‘ā·lay,on me,Prep | 1cs,H5921,Job,13,2166
מָֽה׃,H4100,māh.,what [may],Interrog,H4100,Job,13,2167
מָ֤ה ׀,H4100,māh,I,Interrog,H4100,Job,13,2168
אֶשָּׂ֣א,H5375,’eś·śā,do I take,V‑Qal‑Imperf‑1cs,H5375,Job,13,2169
בְשָׂרִ֣י,H1320,ḇə·śā·rî,my flesh,N‑msc | 1cs,H1320,Job,13,2170
בְשִׁנָּ֑י,H8127,ḇə·šin·nāy;,in my teeth,Prep‑b | N‑cdc | 1cs,H8127,Job,13,2171
וְ֝נַפְשִׁ֗י,H5315,"wə·nap̄·šî,",and my life,Conj‑w | N‑fsc | 1cs,H5315,Job,13,2172
אָשִׂ֥ים,H7760,’ā·śîm,put,V‑Qal‑Imperf‑1cs,H7760,Job,13,2173
בְּכַפִּֽי׃,H3709,bə·ḵap·pî.,in my hands,Prep‑b | N‑fsc | 1cs,H3709,Job,13,2174
יִ֭קְטְלֵנִי,H6991,yiq·ṭə·lê·nî,He slay me,V‑Qal‑Imperf‑3ms | 1cs,H6991,Job,13,2175
(ל֣וֹ),H3808,lōw,Him,Prep | 3ms,H3808,Job,13,2176
אֲיַחֵ֑ל,H3176,’ă·ya·ḥêl;,yet will I trust,V‑Piel‑Imperf‑1cs,H3176,Job,13,2177
אַךְ־,H389,’aḵ-,Even so,Adv,H389,Job,13,2178
דְּ֝רָכַ֗י,H1870,"də·rā·ḵay,",my own ways,N‑cpc | 1cs,H1870,Job,13,2179
אֶל־,H413,’el-,to,Prep,H413,Job,13,2180
פָּנָ֥יו,H6440,pā·nāw,the face of Him,N‑cpc | 3ms,H6440,Job,13,2181
אוֹכִֽיחַ׃,H3198,’ō·w·ḵî·aḥ.,I will defend,V‑Hifil‑Imperf‑1cs,H3198,Job,13,2182
הוּא־,H1931,hū-,He [shall be],Pro‑3ms,H1931,Job,13,2183
לִֽישׁוּעָ֑ה,H3444,lî·šū·‘āh;,salvation,Prep | N‑fs,H3444,Job,13,2184
כִּי־,H3588,kî-,for,Conj,H3588,Job,13,2185
לֹ֥א,H3808,lō,not,Adv‑NegPrt,H3808,Job,13,2186
לְ֝פָנָ֗יו,H6440,"lə·p̄ā·nāw,",before Him,Prep | N‑cpc | 3ms,H6440,Job,13,2187
חָנֵ֥ף,H2611,ḥā·nêp̄,A hypocrite,N‑ms,H2611,Job,13,2188
יָבֽוֹא׃,H935,yā·ḇō·w.,could come,V‑Qal‑Imperf‑3ms,H935,Job,13,2189
שָׁ֭מוֹעַ,H8085,mō·w·a‘,carefully,V‑Qal‑InfAbs,H8085,Job,13,2190
מִלָּתִ֑י,H4405,mil·lā·ṯî;,to my speech,N‑fsc | 1cs,H4405,Job,13,2191
וְ֝אַֽחֲוָתִ֗י,H262,"wə·’a·ḥă·wā·ṯî,",and to my declaration,Conj‑w | N‑fsc | 1cs,H262,Job,13,2192
בְּאָזְנֵיכֶֽם׃,H241,bə·’ā·zə·nê·ḵem.,with your ears,Prep‑b | N‑fdc | 2mp,H241,Job,13,2193
נָ֭א,H4994,nā,now,Interjection,H4994,Job,13,2194
עָרַ֣כְתִּי,H6186,‘ā·raḵ·tî,I have prepared,V‑Qal‑Perf‑1cs,H6186,Job,13,2195
מִשְׁפָּ֑ט,H4941,miš·pāṭ;,[my] case,N‑ms,H4941,Job,13,2196
יָ֝דַ֗עְתִּי,H3045,"yā·ḏa‘·tî,",I know,V‑Qal‑Perf‑1cs,H3045,Job,13,2197
כִּֽי־,H3588,kî-,that,Conj,H3588,Job,13,2198
אֲנִ֥י,H589,’ă·nî,I,Pro‑1cs,H589,Job,13,2199
אֶצְדָּֽק׃,H6663,’eṣ·dāq.,shall be vindicated,V‑Qal‑Imperf‑1cs,H6663,Job,13,2200
ה֭וּא,H1931,hū,he [who],Pro‑3ms,H1931,Job,13,2201
יָרִ֣יב,H7378,yā·rîḇ,will contend,V‑Qal‑Imperf‑3ms,H7378,Job,13,2202
עִמָּדִ֑י,H5978,‘im·mā·ḏî;,with me,Prep | 1cs,H5978,Job,13,2203
כִּֽי־,H3588,kî-,if,Conj,H3588,Job,13,2204
עַתָּ֖ה,H6258,‘at·tāh,now,Adv,H6258,Job,13,2205
אַחֲרִ֣ישׁ,H2790,’a·ḥă·rîš,I hold my tongue,V‑Hifil‑Imperf‑1cs,H2790,Job,13,2206
וְאֶגְוָֽע׃,H1478,wə·’eḡ·wā‘.,and I perish,Conj‑w | V‑Qal‑ConjImperf‑1cs,H1478,Job,13,2207
שְׁ֭תַּיִם,H8147,ta·yim,two [things],Number‑fd,H8147,Job,13,2208
אַל־,H410,’al-,not,Adv,H410,Job,13,2209
תַּ֣עַשׂ,H6213,ta·‘aś,do do,V‑Qal‑Imperf.Jus‑2ms,H6213,Job,13,2210
עִמָּדִ֑י,H5978,‘im·mā·ḏî;,to me,Prep | 1cs,H5978,Job,13,2211
אָ֥ז,H227,’āz,then,Adv,H227,Job,13,2212
מִ֝פָּנֶ֗יךָ,H6440,"mip·pā·ne·ḵā,",from You,Prep‑m | N‑cpc | 2ms,H6440,Job,13,2213
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Job,13,2214
אֶסָּתֵֽר׃,H5641,’es·sā·ṯêr.,I will hide myself,V‑Nifal‑Imperf‑1cs,H5641,Job,13,2215
מֵעָלַ֣י,H5921,mê·‘ā·lay,from me,Prep‑m | 1cs,H5921,Job,13,2216
הַרְחַ֑ק,H7368,har·ḥaq;,Withdraw far,V‑Hifil‑Imp‑ms,H7368,Job,13,2217
וְ֝אֵ֥מָתְךָ֗,H367,"wə·’ê·mā·ṯə·ḵā,",and the dread of You,Conj‑w | N‑fsc | 2ms,H367,Job,13,2218
אַֽל־,H408,’al-,not,Adv,H408,Job,13,2219
תְּבַעֲתַֽנִּי׃,H1204,tə·ḇa·‘ă·ṯan·nî.,let make me afraid,V‑Piel‑Imperf‑3fs | 1cse,H1204,Job,13,2220
וְאָנֹכִ֣י,H595,wə·’ā·nō·ḵî,and I,Conj‑w | Pro‑1cs,H595,Job,13,2221
אֶֽעֱנֶ֑ה,H6030,’e·‘ĕ·neh;,will answer,V‑Qal‑Imperf‑1cs,H6030,Job,13,2222
אֽוֹ־,H176,’ōw-,Or,Conj,H176,Job,13,2223
אֲ֝דַבֵּ֗ר,H1696,"’ă·ḏab·bêr,",let me speak,V‑Piel‑Imperf‑1cs,H1696,Job,13,2224
וַהֲשִׁיבֵֽנִי׃,H7725,wa·hă·šî·ḇê·nî.,then You respond to me,Conj‑w | V‑Hifil‑Imp‑ms | 1cs,H7725,Job,13,2225
עֲוֺנ֣וֹת,H5771,‘ă·wō·nō·wṯ,iniquities,N‑cp,H5771,Job,13,2226
